,traceID,spanID,flags,operationName,startTime,duration,logs,processID,warnings,service,parent,sampler.type,sampler.param,http.url,load_generator.seq_num,region,http.method,version,internal.span.format,http.status_code,error,root_cause_error,starter,abandoned-calm-abra,adventurous-modest-absol,absolute-calm-ariados,absolute-calm-abomasnow,absolute-calm-accelgor,absolute-adamant-amoonguss,admirable-sassy-bagon,acclaimed-bold-absol,absolute-impish-accelgor,adored-sassy-accelgor,absolute-sassy-accelgor,aggressive-sassy-amoonguss,active-sassy-axew,able-hardy-absol,aggressive-sassy-barboach,adored-sassy-anorith,acrobatic-careful-aegislash,acrobatic-sassy-ariados,absolute-calm-alomomola,admirable-bashful-ampharos,aggressive-sassy-aurorus,affectionate-sassy-azumarill,acrobatic-sassy-aurorus,adventurous-modest-amoonguss,aggressive-sassy-aron,acceptable-hardy-arcanine,absolute-calm-aerodactyl,alert-sassy-archeops,abandoned-calm-abomasnow,acidic-hasty-ambipom,adorable-gentle-accelgor,affectionate-sassy-anorith,actual-sassy-ampharos,ample-sassy-beautifly,acceptable-hardy-aipom,advanced-sassy-arcanine,active-sassy-aegislash,agreeable-sassy-ambipom,actual-sassy-bagon,admirable-sassy-arcanine,academic-lax-aggron,absolute-sassy-amoonguss,absolute-brave-accelgor,absolute-calm-abra,actual-lax-anorith,absolute-sassy-beldum,angelic-sassy-arcanine,absolute-sassy-arcanine
5048,e7f47367af51d14c,100c60ef980ad797,1,/GetProducts,1622048466750000,62000,[],p2,,adservice,e7f47367af51d14c,,,http://productcatalogservice/GetProducts,1108,us-west-1,GET,v52,jaeger,,,,charmander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5049,e7f47367af51d14c,2980e20f007e26a2,1,/GetProducts,1622048466860000,98000,[],p2,,adservice,12331110ef5bacc2,,,http://productcatalogservice/GetProducts,1110,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5050,e7f47367af51d14c,12331110ef5bacc2,1,/GetRecommendations,1622048466731000,248000,[],p3,,adservice,e7f47367af51d14c,,,http://recommendationservice/GetRecommendations,1109,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5051,e7f47367af51d14c,2e0e61c7362425ed,1,/AdRequest,1622048466729000,221000,[],p4,,adservice,e7f47367af51d14c,,,http://adservice/AdRequest,1111,,GET,,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5052,b0c984ee326726bd,b0c984ee326726bd,1,/product,1622048491644000,598000,[],p1,,adservice,,const,True,http://frontend/product,1649,us-west-1,GET,v125,jaeger,,,,charmander,DUQ2FDXudn7RXwz3,hC9cfxM6bOJOg7et,tiZ8q5aHoPdqxGMm,WXJc9RQLxt9Md2eW,i3AZFMm9vPvieus0,I1ADxd5RNC6hQUar,yeyMGtX8pdclLdur,VJugEQCRhf62jcgk,84lczVpIsWB1g2br,9Bexqw3fcjMnENUC,rzbrlbWxcmafFtIv,5w0GKrAd6KqrZ4e6,tEqHSx5XqdRmAbBV,57RzA8agJJKm3qJy,Vf06ZY5bgXDTlx5X,LvUquBsVbNoxFMjL,oryvTjCZd7RRO7sm,ClhL3d74oMMVfHhG,4nDZ44wY6Ajc3rMR,Ruywfup8mpuB6yDq,Yz67tfHpLXbTnTpX,K1tSH1SO0HqBwPt0,HvAjdV3WukugGOEB,rKJ3175JZmAaLUVM,8VvG56NTBpvP0e1J,G37w9oCZz7t3TJGu,XZ0KSUe1PdnEuhns,2cGivyBjSMuA6Ekb,GVLOquWMzI7M1oK7,abjDFsR38KFjcXgE,8VvG56NTBpvP0e1J,J2rzO072Nh9hK6lw,8iQf7xqoGtQNBYDO,sW529Ysiiu6arG6o,SzkQRUnmlMas3FWI,ALA9XRVqoTLSIWqZ,ZAoIhFvPRI30oOZL,TYidI9t5y4YVWgo2,lZOTQzkEZDVLXFwF,Uf4zA9qOue7yBYvO,bLTzGRjBTTfyPRws,mYhMGVSRDAXqJ9pS,liF51kQjUk3h04Ji,UOdZbYu8RrrKyxg5,WXimNfvVclhcORpB,tDQzAdy4zZp7hyOG,8iQf7xqoGtQNBYDO,n9o4VK0Q2A42KO9X
5053,b0c984ee326726bd,102563b9fef1e040,1,/GetProducts,1622048491878000,81000,[],p2,,adservice,9f8c674f59c129e1,,,http://productcatalogservice/GetProducts,1656,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5054,b0c984ee326726bd,7a98d57c8836dbe3,1,/GetProducts,1622048491756000,36000,[],p2,,adservice,b0c984ee326726bd,,,http://productcatalogservice/GetProducts,1654,us-west-1,GET,v52,jaeger,,,,charmander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5055,b0c984ee326726bd,9f8c674f59c129e1,1,/GetRecommendations,1622048491830000,296000,[],p3,,adservice,b0c984ee326726bd,,,http://recommendationservice/GetRecommendations,1655,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5056,b0c984ee326726bd,4a1e0706b38c1b05,1,/AdRequest,1622048491763000,456000,[],p4,,adservice,b0c984ee326726bd,,,http://adservice/AdRequest,1657,,GET,,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5057,eb65fab658a69e49,eb65fab658a69e49,1,/product,1622048416643000,564000,[],p1,,adservice,,const,True,http://frontend/product,41,us-east-1,GET,v127,jaeger,,,,bulbasaur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5058,eb65fab658a69e49,30c49a0f8114b25f,1,/GetProducts,1622048416793000,8000,[],p2,,adservice,eb65fab658a69e49,,,http://productcatalogservice/GetProducts,43,us-east-1,GET,v52,jaeger,,,,bulbasaur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5059,eb65fab658a69e49,874a772a13a08c79,1,/GetProducts,1622048416874000,10000,[],p2,,adservice,b95fc8584a4fa6a1,,,http://productcatalogservice/GetProducts,47,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060,eb65fab658a69e49,b95fc8584a4fa6a1,1,/GetRecommendations,1622048416757000,246000,[],p3,,adservice,eb65fab658a69e49,,,http://recommendationservice/GetRecommendations,45,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5061,eb65fab658a69e49,9bc133ca7f14328d,1,/AdRequest,1622048416716000,423000,[],p4,,adservice,eb65fab658a69e49,,,http://adservice/AdRequest,49,,GET,,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5062,4347f7386dfd045c,4347f7386dfd045c,1,/product,1622048424143000,509000,[],p1,,adservice,,const,True,http://frontend/product,197,us-west-1,GET,v125,jaeger,,,,squirtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5063,4347f7386dfd045c,4958ed9a86776f66,1,/GetProducts,1622048424156000,90000,[],p2,,adservice,4347f7386dfd045c,,,http://productcatalogservice/GetProducts,199,us-west-1,GET,v52,jaeger,,,,squirtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5064,4347f7386dfd045c,f46086fe10c169af,1,/GetProducts,1622048424354000,47000,[],p2,,adservice,d497c0de00c85ca2,,,http://productcatalogservice/GetProducts,203,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5065,4347f7386dfd045c,d497c0de00c85ca2,1,/GetRecommendations,1622048424336000,264000,[],p3,,adservice,4347f7386dfd045c,,,http://recommendationservice/GetRecommendations,201,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5066,4347f7386dfd045c,91dc83f9466ca030,1,/AdRequest,1622048424155000,364000,[],p4,,adservice,4347f7386dfd045c,,,http://adservice/AdRequest,204,,GET,,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5067,8e230a0568298cfc,8e230a0568298cfc,1,/product,1622048499144000,478000,[],p1,,frontend,,const,True,http://frontend/product,1811,us-west-1,GET,v125,jaeger,,,,charmander,iIcnTS2ZYZXkxoAB,A7x1F6meXQvUOmpQ,IRghHWMs1qrPsgnD,thzCoh8nphzMvUIZ,nNUNB8suwBRLTJs6,e7GkikXrL6otbfE0,EOsfc0xAvoG7xVN6,Guhq7ZttEh1eUnBG,jXddY6W6Jo59I2QV,dzndojxAPKat06oD,1dPF5jwtArloXFhh,UONE9QqPe0qUwwjN,xNGEJXsHsGMfFkcm,lWuu47kFbUri5azF,iihzaAotfmDnhdSs,J4bnuqKF2O9ZoMfN,Jciadw9X1ucDgI6K,RiG5YNhVXw89WGQT,epUpkOUWPLsr3aqz,yJ4rWPR0y9jbR8Va,GGQJYdVM8xWobVWe,UC4cNTNsObr4UBCt,dcRcN5B0wtcQq5Ec,oGHJ5Zt3fTINMR3V,KqJOeZQP9N7lWbKl,42459341eXit58Yj,RoxwnmL1ynsW7Qpx,SeEU5bX8VTnluqno,lWuu47kFbUri5azF,2kGqSUfyHwmTa4PJ,OGa0wS34K9pN6w0B,V3F7FiMUmwqLmao9,BjCu7HewCNWRbYjt,hdV9ERoVbUJN82ua,WQ3D8zOdiZKH5r0h,0AMSPTU1LHyHLtax,pcXfxq7jkhhBwewF,RMeEYWZMeu1Hb1wI,0OKAuPbIsmUsDsme,PNTxXWMtRUIXTneJ,IhXTx0T8fPqUJBHD,BuL9V3vK7ouj7Hee,3qjwz4B4jrqSyy7X,6Pw0uU3ervlJaC8z,CP3jEF2In2bpxdQ8,Mx0V0hsPmmRbT1mG,BXyBJmmy4qOC2iyI,mcslhMsIebTeJzId
5068,8e230a0568298cfc,bf78feaae130e9f3,1,/GetProducts,1622048499289000,56000,[],p2,,frontend,8e230a0568298cfc,,,http://productcatalogservice/GetProducts,1816,us-west-1,GET,v52,jaeger,,,,charmander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5069,8e230a0568298cfc,78e4d79120258f3e,1,/GetProducts,1622048499374000,73000,[],p2,,frontend,3908f9898168e6d8,,,http://productcatalogservice/GetProducts,1818,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5070,8e230a0568298cfc,3908f9898168e6d8,1,/GetRecommendations,1622048499286000,224000,[],p3,,frontend,8e230a0568298cfc,,,http://recommendationservice/GetRecommendations,1817,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5071,8e230a0568298cfc,ded0868f5cf4175f,1,/AdRequest,1622048499171000,328000,[],p4,,frontend,8e230a0568298cfc,,,http://adservice/AdRequest,1819,,GET,,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5072,5c57e1fa1e1eeb0b,5c57e1fa1e1eeb0b,1,/cart,1622048503145000,320000,[],p1,,frontend,,const,True,http://frontend/cart,1895,us-east-1,GET,v127,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5073,5c57e1fa1e1eeb0b,6b31caa55307a6dd,1,/GetCart,1622048503199000,13000,[],p2,,frontend,5c57e1fa1e1eeb0b,,,http://cartservice/GetCart,1896,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5074,5c57e1fa1e1eeb0b,1f0bc3733ded2e1c,1,/GetProducts,1622048503246000,52000,[],p3,,frontend,6dbba7bf95167cd5,,,http://productcatalogservice/GetProducts,1898,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5075,5c57e1fa1e1eeb0b,6dbba7bf95167cd5,1,/GetRecommendations,1622048503198000,203000,[],p4,,frontend,5c57e1fa1e1eeb0b,,,http://recommendationservice/GetRecommendations,1897,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5076,9f916d312ed184ac,9f916d312ed184ac,1,/cart,1622048507145000,406000,[],p1,,frontend,,const,True,http://frontend/cart,1982,us-west-1,GET,v125,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5077,9f916d312ed184ac,c121e0905e70b54c,1,/GetCart,1622048507233000,62000,[],p2,,frontend,9f916d312ed184ac,,,http://cartservice/GetCart,1983,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5078,9f916d312ed184ac,5c159bb7ed2f0bfe,1,/GetProducts,1622048507415000,8000,[],p3,,frontend,57a8a6bbbee5da29,,,http://productcatalogservice/GetProducts,1985,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5079,9f916d312ed184ac,57a8a6bbbee5da29,1,/GetRecommendations,1622048507238000,262000,[],p4,,frontend,9f916d312ed184ac,,,http://recommendationservice/GetRecommendations,1984,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5080,ad5ac2182f1cbddd,ad5ac2182f1cbddd,1,/cart,1622048513893000,247000,[],p1,,frontend,,const,True,http://frontend/cart,2127,us-east-1,GET,v127,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5081,ad5ac2182f1cbddd,2c25d8c0ebb4f5c8,1,/GetCart,1622048513963000,170000,[],p2,,frontend,ad5ac2182f1cbddd,,,http://cartservice/GetCart,2128,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5082,ad5ac2182f1cbddd,4c9b177e2c5e0ffc,1,/GetProducts,1622048514059000,67000,[],p3,,frontend,0acd897fadb30585,,,http://productcatalogservice/GetProducts,2130,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5083,ad5ac2182f1cbddd,0acd897fadb30585,1,/GetRecommendations,1622048513967000,167000,[],p4,,frontend,ad5ac2182f1cbddd,,,http://recommendationservice/GetRecommendations,2129,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5084,cf010193b2822b03,cf010193b2822b03,1,/cart,1622048478391000,237000,[],p1,,frontend,,const,True,http://frontend/cart,1361,us-east-1,GET,v125,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5085,cf010193b2822b03,f536181c667b7d5f,1,/GetCart,1622048478472000,98000,[],p2,,frontend,cf010193b2822b03,,,http://cartservice/GetCart,1362,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5086,cf010193b2822b03,2edcde29678ddf7a,1,/GetProducts,1622048478488000,38000,[],p3,,frontend,684af67d59aa8956,,,http://productcatalogservice/GetProducts,1364,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5087,cf010193b2822b03,684af67d59aa8956,1,/GetRecommendations,1622048478411000,118000,[],p4,,frontend,cf010193b2822b03,,,http://recommendationservice/GetRecommendations,1363,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5088,4a363f3a6272f362,4a363f3a6272f362,1,/cart,1622048515145000,245000,[],p1,,frontend,,const,True,http://frontend/cart,2152,us-west-1,GET,v125,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5089,4a363f3a6272f362,0d039b5980ea2ea2,1,/GetCart,1622048515165000,93000,[],p2,,frontend,4a363f3a6272f362,,,http://cartservice/GetCart,2153,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5090,4a363f3a6272f362,7a9f77ff96a85b9f,1,/GetProducts,1622048515212000,81000,[],p3,,frontend,ddeb10fa985cf638,,,http://productcatalogservice/GetProducts,2155,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5091,4a363f3a6272f362,ddeb10fa985cf638,1,/GetRecommendations,1622048515147000,202000,[],p4,,frontend,4a363f3a6272f362,,,http://recommendationservice/GetRecommendations,2154,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5092,de4a99a3c1a060d7,de4a99a3c1a060d7,1,/cart,1622048514645000,432000,[],p1,,frontend,,const,True,http://frontend/cart,2144,us-west-1,GET,v125,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5093,de4a99a3c1a060d7,74618f11cb727ba3,1,/GetCart,1622048514705000,179000,[],p2,,frontend,de4a99a3c1a060d7,,,http://cartservice/GetCart,2145,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5094,de4a99a3c1a060d7,bf435d3090df5f4a,1,/GetProducts,1622048514845000,43000,[],p3,,frontend,7ae8713bf527cdad,,,http://productcatalogservice/GetProducts,2147,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5095,de4a99a3c1a060d7,7ae8713bf527cdad,1,/GetRecommendations,1622048514720000,340000,[],p4,,frontend,de4a99a3c1a060d7,,,http://recommendationservice/GetRecommendations,2146,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5096,075bcdb2ecb7195f,075bcdb2ecb7195f,1,/cart,1622048423393000,428000,[],p1,,frontend,,const,True,http://frontend/cart,184,us-west-1,GET,v125,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5097,075bcdb2ecb7195f,5c2a0a04e3c59e7f,1,/GetCart,1622048423435000,163000,[],p2,,frontend,075bcdb2ecb7195f,,,http://cartservice/GetCart,185,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5098,075bcdb2ecb7195f,070c3d1959d65572,1,/GetProducts,1622048423625000,15000,[],p3,,frontend,6d0a5137796f9485,,,http://productcatalogservice/GetProducts,187,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5099,075bcdb2ecb7195f,6d0a5137796f9485,1,/GetRecommendations,1622048423451000,337000,[],p4,,frontend,075bcdb2ecb7195f,,,http://recommendationservice/GetRecommendations,186,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5100,43dc67e77b2733e2,43dc67e77b2733e2,1,/cart,1622048427143000,134000,[],p1,,frontend,,const,True,http://frontend/cart,259,us-west-1,GET,v125,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5101,43dc67e77b2733e2,bb0d83d045b896ce,1,/GetCart,1622048427158000,40000,[],p2,,frontend,43dc67e77b2733e2,,,http://cartservice/GetCart,260,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5102,43dc67e77b2733e2,ce0464abcf9974e5,1,/GetProducts,1622048427161000,13000,[],p3,,frontend,2e4e36307b554eee,,,http://productcatalogservice/GetProducts,262,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5103,43dc67e77b2733e2,2e4e36307b554eee,1,/GetRecommendations,1622048427153000,55000,[],p4,,frontend,43dc67e77b2733e2,,,http://recommendationservice/GetRecommendations,261,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5104,ebbcf0fe682b6518,ebbcf0fe682b6518,1,/cart,1622048429143000,332000,[],p1,,frontend,,const,True,http://frontend/cart,297,us-east-1,GET,v125,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5105,ebbcf0fe682b6518,b448f76810571bf0,1,/GetCart,1622048429169000,150000,[],p2,,frontend,ebbcf0fe682b6518,,,http://cartservice/GetCart,298,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5106,ebbcf0fe682b6518,61f098869e5cde6e,1,/GetProducts,1622048429305000,19000,[],p3,,frontend,0180415ae14432d6,,,http://productcatalogservice/GetProducts,300,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5107,ebbcf0fe682b6518,0180415ae14432d6,1,/GetRecommendations,1622048429162000,275000,[],p4,,frontend,ebbcf0fe682b6518,,,http://recommendationservice/GetRecommendations,299,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5108,5ebc3d381d922200,5ebc3d381d922200,1,/cart,1622048434143000,349000,[],p1,,frontend,,const,True,http://frontend/cart,416,us-east-1,GET,v125,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5109,5ebc3d381d922200,16879e99809c009b,1,/GetCart,1622048434178000,113000,[],p2,,frontend,5ebc3d381d922200,,,http://cartservice/GetCart,417,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5110,5ebc3d381d922200,b3a168f19b3be02a,1,/GetProducts,1622048434236000,49000,[],p3,,frontend,6fe2c907cd91b988,,,http://productcatalogservice/GetProducts,419,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5111,5ebc3d381d922200,6fe2c907cd91b988,1,/GetRecommendations,1622048434219000,188000,[],p4,,frontend,5ebc3d381d922200,,,http://recommendationservice/GetRecommendations,418,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,3b67d4fae878007f,3b67d4fae878007f,1,/product,1622048461641000,551000,[],p1,,frontend,,const,True,http://frontend/product,1004,us-west-1,GET,v125,jaeger,,,,squirtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5113,3b67d4fae878007f,d90068a5a518542a,1,/GetProducts,1622048461693000,52000,[],p2,,frontend,3b67d4fae878007f,,,http://productcatalogservice/GetProducts,1005,us-west-1,GET,v52,jaeger,,,,squirtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5114,3b67d4fae878007f,963c084cd2568e52,1,/GetProducts,1622048461889000,16000,[],p2,,frontend,b09d7ac9f7e6cf1b,,,http://productcatalogservice/GetProducts,1009,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5115,3b67d4fae878007f,b09d7ac9f7e6cf1b,1,/GetRecommendations,1622048461724000,372000,[],p3,,frontend,3b67d4fae878007f,,,http://recommendationservice/GetRecommendations,1007,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5116,3b67d4fae878007f,667f65e33df0a600,1,/AdRequest,1622048461832000,261000,[],p4,,frontend,3b67d4fae878007f,,,http://adservice/AdRequest,1011,,GET,,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5117,91af0f0c1d1f2478,91af0f0c1d1f2478,1,/cart,1622048519145000,360000,[],p1,,frontend,,const,True,http://frontend/cart,2231,us-west-1,GET,v125,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5118,91af0f0c1d1f2478,72aa0b875b43f48c,1,/GetCart,1622048519239000,13000,[],p2,,frontend,91af0f0c1d1f2478,,,http://cartservice/GetCart,2234,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5119,91af0f0c1d1f2478,841a2152d5e62886,1,/GetProducts,1622048519311000,26000,[],p3,,frontend,010f60e53b0b7c6f,,,http://productcatalogservice/GetProducts,2238,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5120,91af0f0c1d1f2478,010f60e53b0b7c6f,1,/GetRecommendations,1622048519236000,201000,[],p4,,frontend,91af0f0c1d1f2478,,,http://recommendationservice/GetRecommendations,2236,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5121,079157683ac31faa,079157683ac31faa,1,/cart,1622048524144000,274000,[],p1,,frontend,,const,True,http://frontend/cart,2345,us-west-1,GET,v125,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5122,079157683ac31faa,7e2fa808abf7081b,1,/GetProducts,1622048524169000,18000,[],p2,,frontend,848f6bc3e0f1dacc,,,http://productcatalogservice/GetProducts,2352,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5123,079157683ac31faa,fe88c315b4e8b45f,1,/GetCart,1622048524198000,24000,[],p3,,frontend,079157683ac31faa,,,http://cartservice/GetCart,2347,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5124,079157683ac31faa,848f6bc3e0f1dacc,1,/GetRecommendations,1622048524146000,226000,[],p4,,frontend,079157683ac31faa,,,http://recommendationservice/GetRecommendations,2349,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
